iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
384,CDI1793,1793,29-December-2018,2018,1,Violence against civilians,Attack,Tokro Communal Militia (Ivory Coast),NA,4,Civilians (Ivory Coast),NA,7,47,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Allokokro,7.726,-5.098,1,AIP (Ivory Coast),National,"On Dec 29, a group of Tokro inhabitants attacked Allokokro civilians, injuring 15 and putting fire to 10 houses following land dispute.",0,1575307065
384,CDI1788,1788,01-January-2019,2019,1,Strategic developments,Change to group/activity,Police Forces of the Ivory Coast (2011-),NA,1,NA,NA,0,10,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bassam,5.202,-3.735,1,Soir Info,National,"On Jan 1, Grand Bassam Prefect Amakou Kassi Gabin banned public protests related to elections in Grand Bassam, reportedly until Jan 31, following clashes between RHDP militants and PDCI militants.",0,1585691819
384,CDI1789,1789,04-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Taxi Drivers (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Koaci News,National,"On Jan 4, in Korhogo, taxi owners clashed with Police Forces, denouncing Police corruption and Police block roads.",0,1585691819
384,CDI1791,1791,05-January-2019,2019,1,Battles,Armed clash,Microbes Youth Militia,NA,4,Abidjan Communal Militia (Ivory Coast),NA,4,44,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info,National,"On Jan 5, in Nouvelle Boulangerie neighbourhood in Abobo, Microbes, a street gang composed of young people clashed with a vigilante group of inhabitants during two hours.",0,1575923567
384,CDI1790,1790,05-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Taxi Drivers (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Montagnes,Tonkpi,NA,Danane,7.263,-8.16,1,Koaci News; Soir Info,National,"On Jan 5, a group of taxi owners barricaded several streets in Danane town, and physically assaulted Police Forces, denouncing police roadblocks and corruption. They reportedly burned down three security checkpoints in Danane-Zouan Hounien, Danane Guinee, and Danane-Man.",0,1585691819
384,CDI1792,1792,07-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Afrique sur 7; Soir Info,National-Regional,"On Jan 7, a group of young people from Abobo Doume and Locodjro neighbourhoods, Attecoube, blocked the main road with barricades, demanding that Jacques Ehouo, PDCI-RDA winning candidate in Plateau in October, officially take up his post as Mayor. They also reportedly blocked boat traffic between Abobo Doume and Plateau. Police Forces used tear gas, and arrested several. Several people were injured.",0,1585691819
384,CDI1795,1795,14-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Civilians (Ivory Coast),Government of the Ivory Coast (2011-),7,57,Western Africa,Ivory Coast,Vallee du Bandama,Hambol,NA,Sarala,8.614,-4.639,1,AIP (Ivory Coast),National,"On Jan 14, in Sarala village, a group of naked women and young people reportedly blocked the road and threw sticks and stones at Bougousso Sous-Prefet Kouame Ben Serge's car, following land disputes between Sarala and Benko villages.",0,1585691818
384,CDI1794,1794,14-January-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,RFI,International,"On Jan 14, in Abidjan, militants from the Group of Victims of Cote d'Ivoire, wearing white tee-shirts, protested against the ICC's decision to release ex President Laurent Gbagbo and ex Minister Charles Ble Goude.",0,1575307065
384,CDI1797,1797,15-January-2019,2019,1,Protests,Protest with intervention,Protesters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire,6,Police Forces of the Ivory Coast (2011-),Former Military Forces of the Ivory Coast (2000-2011),1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Agence de Presse Africaine,Regional,"On Jan 15, in Abidjan, hundreds of militants from the Group of Victims of Cote d'Ivoire, wearing white tee-shirt, protested against the International Criminal Court's decision to release ex President Laurent Gbagbo and ex Minister Charles Ble Goude. Police Forces interfered to disperse protesters.",0,1585691818
384,CDI1798,1798,15-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire; Women (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Agence de Presse Africaine; AIP (Ivory Coast),National-Regional,"On Jan 15, in Abobo, militants, mostly women, from the Group of Victims of Cote d'Ivoire, marched to protest against the International Criminal Court's decision to release Laurent Gbagbo. They blocked roads building barricades at Abobo-Banco roundabout. They were reportedly dispersed by Police Forces.",0,1585691818
384,CDI1796,1796,15-January-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Pole Afrique Info,Regional,"On Jan 15, in Anyama village, North of Abidjan, a number of people protested against the release of Laurent Gbagbo, former Ivory Coast President, by the International Criminal Court.",0,1575923567
384,CDI1799,1799,16-January-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Koaci News,National,"On Jan 16, in the morning, in Abobo, at Abobo-Banco roundabout, militants from the Group of Victims of Cote d'Ivoire protested against the International Criminal Court's decision to release Laurent Gbagbo.",0,1575923567
384,CDI1800,1800,17-January-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),NA,6,NA,NA,0,60,Western Africa,Ivory Coast,Savanes,Poro,NA,Korhogo,9.45,-5.633,1,Soir Info,National,"On Jan 17, in Korhogo, a group of young people protested against the International Criminal Court's decision to release ex President Laurent Gbagbo and ex Minister Charles Ble Goude.",0,1575307065
384,CDI1801,1801,17-January-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,NA,NA,0,50,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Soir Info,National,"On Jan 17, in the morning, a group of young people in Bouake protested against International Criminal Court's decision to release ex President Laurent Gbagbo and ex Minister Charles Ble Goude. They reportedly put fire to tires.",0,1575307065
384,CDI1802,1802,22-January-2019,2019,1,Riots,Violent demonstration,Police Forces of the Ivory Coast (2011-),NA,1,Rioters (Ivory Coast),NA,5,15,Western Africa,Ivory Coast,Comoe,Sud-Comoe,NA,Bonoua,5.273,-3.593,1,Soir Info,National,"On Jan 22, in Ekressinville area, close to Bonoua, Police Forces asked inhabitants to leave the area, following a land dispute. Some expelled inhabitants reportedly staged a protest and barricaded the highroad to Grand Bassam with their luggage.",0,1585691818
384,CDI1803,1803,30-January-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),SYLACIL: Free Syndicate of Logistic Agents of Ivory Coast,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Koaci News,National,"On Jan 30, Sylacil militants protested in Abidjan, in front of Marcory zone 4, demanding payment of indemnities and salaries.",0,1575307065
384,CDI1804,1804,31-January-2019,2019,1,Protests,Protest with intervention,Police Forces of the Ivory Coast (2011-),NA,1,Protesters (Ivory Coast),PDCI: Democratic Party of Ivory Coast,6,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Jeune Afrique; Soir Info,National-Regional,"On Jan 31, PDCI deputies protested in front of Abidjan Tribunal, after Police Forces prevented them to assist to Alain Lobognon's trial. Deputy Alain Lobognon was sentenced to one year of prison for publishing a tweet where he accused Ivory Coast justice of attempting to arrest PDCI Deputy Jacques Gabriel Ehouo.",0,1585691818
384,CDI1805,1805,03-February-2019,2019,1,Protests,Peaceful protest,Protesters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire,6,NA,NA,0,60,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"On Feb 3, militants of the Group of Victims of Cote d'Ivoire staged a protest at Banco roundabout, in Abobo, against the International Criminal Court's decision to release former President Laurent Gbagbo.",0,1575923566
384,CDI1908,1908,07-February-2019,2019,2,Violence against civilians,Attack,Kanoukro Communal Militia (Ivory Coast),NA,4,Civilians (Ivory Coast),Kanoukro Communal Group (Ivory Coast),7,47,Western Africa,Ivory Coast,Lacs,N'Zi,NA,Kanoukro,7.096,-4.687,1,AIP (Ivory Coast),National,"Between July 2-3, at night, in Kanoukro village, a group of young people assaulted and beat the village chief, accusing him of being responsible for the detention of several inhabitants.",0,1616530988
384,CDI1811,1811,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"On Feb 11, in the morning, public school students (Nangui Abrogoua high school, Williamsville high school, and Harris high school) attempted to interrupt courses in Djedji Amondji Pierre high school, throwing stones, bottles and sticks at the students, injuring 3 of them and forcing them to leave their classrooms. They were protesting against the interruption of public school following professors' strike since three weeks. Police Forces interfered, using tear gas to disperse the rioters.",0,1600121124
384,CDI1812,1812,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Civilians (Ivory Coast),Students (Ivory Coast),7,57,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Fratmat,National,"On Feb 11, a group of students, protesting against the interruption of public school following a professors' strike, attempted to interrupt courses and force students of Nangui Abrogoua high school to leave their classrooms, in Abidjan.",0,1600121124
384,CDI1813,1813,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Civilians (Ivory Coast),Students (Ivory Coast),7,57,Western Africa,Ivory Coast,Lagunes,Me,NA,Alepe,5.5,-3.663,1,Fratmat,National,"On Feb 11, Alepe Modern high school students protested against the interruption of public school following an ongoing professors' strike. They threw stones at students from other schools, forcing them to leave their classrooms.",0,1600121124
384,CDI1810,1810,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Taxi Drivers (Ivory Coast),5,Rioters (Ivory Coast),Labour Group (Ivory Coast),5,55,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Bouake,7.683,-5.017,1,Agence de Presse Africaine,Regional,"On Feb 11, in Bouake, taxi bikers protested against new road regulations, setting up barricades in front of the train station. Train station workers clashed with them. Several vehicles were damaged. Police Forces interfered to disperse the protesters. Several were reportedly injured.",0,1575307065
384,CDI1809,1809,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Botro,7.852,-5.311,1,Ivoire Soir; Soir Info,National,"On Feb 11, in Botro, a group of high school students protesting against the interruption of public school following professors' strike tried to interrupt courses in the Mayor's private school and to force students to leave their classrooms. Police forces clashed with the students and allegedly beat one of them and arrested 11.",0,1600121115
384,CDI1814,1814,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Civilians (Ivory Coast),Students (Ivory Coast),7,57,Western Africa,Ivory Coast,Bas-Sassandra,Nawa,NA,Soubre,5.785,-6.609,1,Fratmat,National,"On Feb 11, in Soubre, students from several high schools protested against the interruption of public school following an ongoing professors' strike. They interrupted courses in Charles Bauza Donwahi private high school, Modern 1 private high school, Modern 2 private high school and Bernard Zadi Zaourou private high school, forcing the students to leave their classrooms.",0,1616530991
384,CDI1806,1806,11-February-2019,2019,1,Battles,Armed clash,Botro Communal Militia (Ivory Coast),Students (Ivory Coast),4,Police Forces of the Ivory Coast (2011-),NA,1,14,Western Africa,Ivory Coast,Vallee du Bandama,Gbeke,NA,Botro,7.835,-5.343,1,Ivoire Soir; Soir Info,National,"On Feb 11, in Botro, following the arrests of several students the same day, and following a rumour alleging that police officers killed two students, an angry mob attacked Botro's police station, using machetes and axes. Policemen from Bouake came as backups and dispersed the mob. Three policemen were injured and police equipments were damaged.",0,1585691818
384,CDI1807,1807,11-February-2019,2019,1,Protests,Protest with intervention,Protesters (Ivory Coast),CVCI: Group of Victims of Cote dIvoire,6,Police Forces of the Ivory Coast (2011-),NA,1,16,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Soir Info,National,"On Feb 11, in Abidjan, CVCI militants staged a protest in front of the Solidarity Ministry Cabinet, demanding indemnisations from the State. They were planning to go on a hunger strike for three days but Police Forces interfered to disperse them.",0,1585691818
384,CDI1808,1808,11-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Montagnes,Cavally,NA,Guiglo,6.54,-7.486,1,Koaci News,National,"On Feb 11, in Guiglo, a group of students protested against professors' strike, which has been interrupting public school for three weeks. Students set up barricades and destroyed several statues. Police Forces interfered, using tear gas. One student was injured.",0,1585691818
384,CDI1815,1815,12-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),Students (Ivory Coast),5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Sassandra Marahoue,Marahoue,NA,Bonon,6.927,-6.049,1,Soir Info,National,"On Feb 12, in Bonon, a group of students protested against professors' strike, which has been interrupting public school for three weeks. Students set up barricades on the main road. Police Forces clashed with the protesters, and used tear gas. Students reportedly threw stones at them. One police officer was injured.",0,1585691818
384,CDI1817,1817,13-February-2019,2019,1,Riots,Violent demonstration,Rioters (Ivory Coast),NA,5,Police Forces of the Ivory Coast (2011-),NA,1,15,Western Africa,Ivory Coast,Abidjan,District Autonome D'Abidjan,NA,Abidjan,5.341,-4.028,1,Afrique sur 7,Regional,"On Feb 13, in Port Bouet, a group of people threw stones at Police Forces and clashed with them. They were protesting against the killing of a young man earlier the same day by Police Forces during a raid. The source mentions 'many' left injured.",0,1604354630
